id,area,title,url,date
76,[陕西省本级],陕西省体育运动服务保障中心武术训练比赛服装采购项目公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be337394d6bc0173c774bf8c208a,2020-08-07
77,[陕西省本级],陕西省人民医院2020年第二包医疗设备采购项目（二次）公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be347394d61e0173c293ae366caf,2020-08-07
78,[陕西省本级],西安工业大学配套服务采购及安装项目公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be337394d6bc0173c6a488411517,2020-08-07
79,[陕西省本级],陕西历史博物馆正版软件采购项目竞争性谈判公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be337394d6bc0173c65c68d00ebf,2020-08-07
80,[陕西省本级],陕西省第四人民医院新老污水处理站运营托管竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be337394d6bc0173c296e8b175e0,2020-08-07
81,[陕西省本级],陕西省“十四五”发展中小企业、推动民营经济高质量发展规划项目竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be347394d61e0173c169c6b755f7,2020-08-06
82,[陕西省本级],十四运会和残特奥会志愿服务主题文化标识（徽标、主题歌、口号、激励章、志愿者昵称）发布会暨志愿者招募动员大会采购项目竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be327394d7390173c3299d453f1c,2020-08-06
83,[陕西省本级],西安工业大学机械电子工程专业综合实验平台建设设备等设备采购项目公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be347394d61e0173bd45e97538a7,2020-08-06
84,[陕西省本级],陕西省荣复军人第一医院监控系统升级改造及安防系统建设（二次）公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be327394d7390173c15f876b1b17,2020-08-06
85,[陕西省本级],陕西理工大学北校区保安服务外包项目2020竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be327394d7390173c19d38db2016,2020-08-06
86,[陕西省本级],陕西省体育彩票管理中心体育彩票电脑型热敏票服务项目竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be327394d7390173c2d43ec33334,2020-08-06
87,[陕西省本级],2020年度陕西省政府网站与政务新媒体第三方检查监测项目竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be317394d7f10173c2c2c3a42f47,2020-08-06
88,[陕西省本级],西安美术学院室内体育馆维修项目竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be347394d61e0173c2bf92b67157,2020-08-06
89,[陕西省本级],延安大学医学院实验室搬迁项目公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be337394d6bc0173c1cf76626aee,2020-08-06
90,[陕西省本级],中共陕西省委党校（陕西行政学院）厨房设备采购公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be327394d7390173c1d24c43249d,2020-08-06
91,[陕西省本级],陕西省人民医院职工活动中心健身器材等采购项目（二次）公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be337394d6bc0173bdcefeb251de,2020-08-06
92,[陕西省本级],陕西省体育运动服务保障中心垒球训练比赛器材及水球、运动伤病防护用品采购项目（二次）竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be337394d6bc0173bdf35acc5548,2020-08-05
93,[陕西省本级],陕西科技大学仪器设备采购项目公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be317394d7f10173bd8941cc04cb,2020-08-05
94,[陕西省本级],陕西省公安厅2020年度厅机关在职和离退休人员体检项目竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be347394d61e0173bc8365932efa,2020-08-05
95,[陕西省本级],陕西省黄土高原世行贷款生态保护修复示范项目可行性研究报告编制竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be317394d7f10173bcc9ed2e7d8f,2020-08-05
96,[陕西省本级],陕西省地方病防治研究所2020年医疗设备采购项目公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be317394d7f10173b8ee0c9d61e7,2020-08-05
97,[陕西省本级],陕西省体育运动服务保障中心游泳专业训练器材采购项目（二次）竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be327394d7390173bd0508937db5,2020-08-05
98,[陕西省本级],陕西省体育运动服务保障中心击剑专业队比赛训练器材采购项目（二次）竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be327394d7390173bd01047d7da2,2020-08-05
99,[陕西省本级],陕西中医药大学第二附属医院纯音测听系统、可视电子软镜等医疗设备采购项目公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be327394d7390173b92185b766a0,2020-08-04
100,[陕西省本级],2020年陕西西部计划志愿者综合保障险采购项目（二次）竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be327394d7390173b889ea045cbd,2020-08-04
101,[陕西省本级],西安音乐学院数据中心集中备份系统建设项目公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be337394d6bc0173b8ecb8d82425,2020-08-04
102,[陕西省本级],《陕西福彩》印刷投递合作项目（二次）竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be317394d7f10173b7f7446648c5,2020-08-04
103,[陕西省本级],黄河流域淤地坝远程智能控制与动态安全管理(以延安燕沟流域湫沟骨干坝为例)项目公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be327394d7390173b377b26b34c1,2020-08-04
104,[陕西省本级],西安医学院屋面修缮防水工程竞争性磋商公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be337394d6bc0173b8997077187b,2020-08-04
105,[陕西省本级],陕西机电职业技术学院蟠龙校区交互式智能平板采购项目公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be347394d61e0173b87096c80e97,2020-08-04
106,[陕西省本级],咸阳师范学院新增学生宿舍家具购置项目询价公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be327394d7390173b3caa4fe40d8,2020-08-04
107,[陕西省本级],陕西省尾矿库安全生产风险监测预警系统建设项目（一期）公开招标公告,http://ccgp-shaanxi.gov.cn:80/notice/noticeDetail.do?noticeguid=8a85be337394d6bc0173b795a0fd03e3,2020-08-04
